speech_list,modality,vocal_channel,emotion,emotion_intensity,statement,repetition,actor
../../dataset/ravdess/Actor_09/03-01-08-02-02-02-09.wav,03,01,08,02,02,02,09
../../dataset/ravdess/Actor_09/03-01-08-01-01-02-09.wav,03,01,08,01,01,02,09
../../dataset/ravdess/Actor_09/03-01-06-01-02-01-09.wav,03,01,06,01,02,01,09
../../dataset/ravdess/Actor_09/03-01-05-01-02-02-09.wav,03,01,05,01,02,02,09
../../dataset/ravdess/Actor_09/03-01-05-02-01-02-09.wav,03,01,05,02,01,02,09
../../dataset/ravdess/Actor_09/03-01-06-02-01-01-09.wav,03,01,06,02,01,01,09
../../dataset/ravdess/Actor_09/03-01-04-01-01-01-09.wav,03,01,04,01,01,01,09
../../dataset/ravdess/Actor_09/03-01-07-01-01-02-09.wav,03,01,07,01,01,02,09
../../dataset/ravdess/Actor_09/03-01-07-02-02-02-09.wav,03,01,07,02,02,02,09
../../dataset/ravdess/Actor_09/03-01-04-02-02-01-09.wav,03,01,04,02,02,01,09
../../dataset/ravdess/Actor_09/03-01-02-01-01-02-09.wav,03,01,02,01,01,02,09
../../dataset/ravdess/Actor_09/03-01-01-01-01-01-09.wav,03,01,01,01,01,01,09
../../dataset/ravdess/Actor_09/03-01-02-02-02-02-09.wav,03,01,02,02,02,02,09
../../dataset/ravdess/Actor_09/03-01-03-01-02-01-09.wav,03,01,03,01,02,01,09
../../dataset/ravdess/Actor_09/03-01-03-02-01-01-09.wav,03,01,03,02,01,01,09
../../dataset/ravdess/Actor_09/03-01-08-01-02-02-09.wav,03,01,08,01,02,02,09
../../dataset/ravdess/Actor_09/03-01-08-02-01-02-09.wav,03,01,08,02,01,02,09
../../dataset/ravdess/Actor_09/03-01-07-02-01-02-09.wav,03,01,07,02,01,02,09
../../dataset/ravdess/Actor_09/03-01-04-02-01-01-09.wav,03,01,04,02,01,01,09
../../dataset/ravdess/Actor_09/03-01-04-01-02-01-09.wav,03,01,04,01,02,01,09
../../dataset/ravdess/Actor_09/03-01-07-01-02-02-09.wav,03,01,07,01,02,02,09
../../dataset/ravdess/Actor_09/03-01-05-02-02-02-09.wav,03,01,05,02,02,02,09
../../dataset/ravdess/Actor_09/03-01-06-02-02-01-09.wav,03,01,06,02,02,01,09
../../dataset/ravdess/Actor_09/03-01-06-01-01-01-09.wav,03,01,06,01,01,01,09
../../dataset/ravdess/Actor_09/03-01-05-01-01-02-09.wav,03,01,05,01,01,02,09
../../dataset/ravdess/Actor_09/03-01-08-01-01-01-09.wav,03,01,08,01,01,01,09
../../dataset/ravdess/Actor_09/03-01-08-02-02-01-09.wav,03,01,08,02,02,01,09
../../dataset/ravdess/Actor_09/03-01-04-02-02-02-09.wav,03,01,04,02,02,02,09
../../dataset/ravdess/Actor_09/03-01-07-02-02-01-09.wav,03,01,07,02,02,01,09
../../dataset/ravdess/Actor_09/03-01-07-01-01-01-09.wav,03,01,07,01,01,01,09
../../dataset/ravdess/Actor_09/03-01-04-01-01-02-09.wav,03,01,04,01,01,02,09
../../dataset/ravdess/Actor_09/03-01-06-02-01-02-09.wav,03,01,06,02,01,02,09
../../dataset/ravdess/Actor_09/03-01-05-02-01-01-09.wav,03,01,05,02,01,01,09
../../dataset/ravdess/Actor_09/03-01-05-01-02-01-09.wav,03,01,05,01,02,01,09
../../dataset/ravdess/Actor_09/03-01-06-01-02-02-09.wav,03,01,06,01,02,02,09
../../dataset/ravdess/Actor_09/03-01-01-01-02-02-09.wav,03,01,01,01,02,02,09
../../dataset/ravdess/Actor_09/03-01-02-01-02-01-09.wav,03,01,02,01,02,01,09
../../dataset/ravdess/Actor_09/03-01-02-02-01-01-09.wav,03,01,02,02,01,01,09
../../dataset/ravdess/Actor_09/03-01-03-01-01-02-09.wav,03,01,03,01,01,02,09
../../dataset/ravdess/Actor_09/03-01-03-02-02-02-09.wav,03,01,03,02,02,02,09
../../dataset/ravdess/Actor_07/03-01-03-02-02-02-07.wav,03,01,03,02,02,02,07
../../dataset/ravdess/Actor_07/03-01-03-01-01-02-07.wav,03,01,03,01,01,02,07
../../dataset/ravdess/Actor_07/03-01-02-02-01-01-07.wav,03,01,02,02,01,01,07
../../dataset/ravdess/Actor_07/03-01-02-01-02-01-07.wav,03,01,02,01,02,01,07
../../dataset/ravdess/Actor_07/03-01-01-01-02-02-07.wav,03,01,01,01,02,02,07
../../dataset/ravdess/Actor_07/03-01-08-02-02-01-07.wav,03,01,08,02,02,01,07
../../dataset/ravdess/Actor_07/03-01-08-01-01-01-07.wav,03,01,08,01,01,01,07
../../dataset/ravdess/Actor_07/03-01-06-01-02-02-07.wav,03,01,06,01,02,02,07
../../dataset/ravdess/Actor_07/03-01-05-01-02-01-07.wav,03,01,05,01,02,01,07
../../dataset/ravdess/Actor_07/03-01-05-02-01-01-07.wav,03,01,05,02,01,01,07
../../dataset/ravdess/Actor_07/03-01-06-02-01-02-07.wav,03,01,06,02,01,02,07
../../dataset/ravdess/Actor_07/03-01-04-01-01-02-07.wav,03,01,04,01,01,02,07
../../dataset/ravdess/Actor_07/03-01-07-01-01-01-07.wav,03,01,07,01,01,01,07
../../dataset/ravdess/Actor_07/03-01-07-02-02-01-07.wav,03,01,07,02,02,01,07
../../dataset/ravdess/Actor_07/03-01-04-02-02-02-07.wav,03,01,04,02,02,02,07
../../dataset/ravdess/Actor_07/03-01-08-02-01-02-07.wav,03,01,08,02,01,02,07
../../dataset/ravdess/Actor_07/03-01-08-01-02-02-07.wav,03,01,08,01,02,02,07
../../dataset/ravdess/Actor_07/03-01-05-01-01-02-07.wav,03,01,05,01,01,02,07
../../dataset/ravdess/Actor_07/03-01-06-01-01-01-07.wav,03,01,06,01,01,01,07
../../dataset/ravdess/Actor_07/03-01-06-02-02-01-07.wav,03,01,06,02,02,01,07
../../dataset/ravdess/Actor_07/03-01-05-02-02-02-07.wav,03,01,05,02,02,02,07
../../dataset/ravdess/Actor_07/03-01-07-01-02-02-07.wav,03,01,07,01,02,02,07
../../dataset/ravdess/Actor_07/03-01-04-01-02-01-07.wav,03,01,04,01,02,01,07
../../dataset/ravdess/Actor_07/03-01-04-02-01-01-07.wav,03,01,04,02,01,01,07
../../dataset/ravdess/Actor_07/03-01-07-02-01-02-07.wav,03,01,07,02,01,02,07
../../dataset/ravdess/Actor_07/03-01-03-02-01-01-07.wav,03,01,03,02,01,01,07
../../dataset/ravdess/Actor_07/03-01-03-01-02-01-07.wav,03,01,03,01,02,01,07
../../dataset/ravdess/Actor_07/03-01-02-02-02-02-07.wav,03,01,02,02,02,02,07
../../dataset/ravdess/Actor_07/03-01-01-01-01-01-07.wav,03,01,01,01,01,01,07
../../dataset/ravdess/Actor_07/03-01-02-01-01-02-07.wav,03,01,02,01,01,02,07
../../dataset/ravdess/Actor_07/03-01-08-01-01-02-07.wav,03,01,08,01,01,02,07
../../dataset/ravdess/Actor_07/03-01-08-02-02-02-07.wav,03,01,08,02,02,02,07
../../dataset/ravdess/Actor_07/03-01-04-02-02-01-07.wav,03,01,04,02,02,01,07
../../dataset/ravdess/Actor_07/03-01-07-02-02-02-07.wav,03,01,07,02,02,02,07
../../dataset/ravdess/Actor_07/03-01-07-01-01-02-07.wav,03,01,07,01,01,02,07
../../dataset/ravdess/Actor_07/03-01-04-01-01-01-07.wav,03,01,04,01,01,01,07
../../dataset/ravdess/Actor_07/03-01-06-02-01-01-07.wav,03,01,06,02,01,01,07
../../dataset/ravdess/Actor_07/03-01-05-02-01-02-07.wav,03,01,05,02,01,02,07
../../dataset/ravdess/Actor_07/03-01-05-01-02-02-07.wav,03,01,05,01,02,02,07
../../dataset/ravdess/Actor_07/03-01-06-01-02-01-07.wav,03,01,06,01,02,01,07
../../dataset/ravdess/Actor_07/03-01-01-01-02-01-07.wav,03,01,01,01,02,01,07
../../dataset/ravdess/Actor_07/03-01-02-01-02-02-07.wav,03,01,02,01,02,02,07
../../dataset/ravdess/Actor_07/03-01-02-02-01-02-07.wav,03,01,02,02,01,02,07
../../dataset/ravdess/Actor_07/03-01-03-01-01-01-07.wav,03,01,03,01,01,01,07
../../dataset/ravdess/Actor_07/03-01-03-02-02-01-07.wav,03,01,03,02,02,01,07
../../dataset/ravdess/Actor_07/03-01-02-01-01-01-07.wav,03,01,02,01,01,01,07
../../dataset/ravdess/Actor_07/03-01-01-01-01-02-07.wav,03,01,01,01,01,02,07
../../dataset/ravdess/Actor_07/03-01-02-02-02-01-07.wav,03,01,02,02,02,01,07
../../dataset/ravdess/Actor_07/03-01-03-01-02-02-07.wav,03,01,03,01,02,02,07
../../dataset/ravdess/Actor_07/03-01-03-02-01-02-07.wav,03,01,03,02,01,02,07
../../dataset/ravdess/Actor_07/03-01-08-01-02-01-07.wav,03,01,08,01,02,01,07
../../dataset/ravdess/Actor_07/03-01-08-02-01-01-07.wav,03,01,08,02,01,01,07
../../dataset/ravdess/Actor_07/03-01-07-02-01-01-07.wav,03,01,07,02,01,01,07
../../dataset/ravdess/Actor_07/03-01-04-02-01-02-07.wav,03,01,04,02,01,02,07
../../dataset/ravdess/Actor_07/03-01-04-01-02-02-07.wav,03,01,04,01,02,02,07
../../dataset/ravdess/Actor_07/03-01-07-01-02-01-07.wav,03,01,07,01,02,01,07
../../dataset/ravdess/Actor_07/03-01-05-02-02-01-07.wav,03,01,05,02,02,01,07
../../dataset/ravdess/Actor_07/03-01-06-02-02-02-07.wav,03,01,06,02,02,02,07
../../dataset/ravdess/Actor_07/03-01-06-01-01-02-07.wav,03,01,06,01,01,02,07
../../dataset/ravdess/Actor_07/03-01-05-01-01-01-07.wav,03,01,05,01,01,01,07
../../dataset/ravdess/Actor_06/03-01-01-01-02-02-06.wav,03,01,01,01,02,02,06
../../dataset/ravdess/Actor_06/03-01-02-01-02-01-06.wav,03,01,02,01,02,01,06
../../dataset/ravdess/Actor_06/03-01-02-02-01-01-06.wav,03,01,02,02,01,01,06
../../dataset/ravdess/Actor_06/03-01-03-01-01-02-06.wav,03,01,03,01,01,02,06
../../dataset/ravdess/Actor_06/03-01-03-02-02-02-06.wav,03,01,03,02,02,02,06
../../dataset/ravdess/Actor_06/03-01-08-01-01-01-06.wav,03,01,08,01,01,01,06
../../dataset/ravdess/Actor_06/03-01-08-02-02-01-06.wav,03,01,08,02,02,01,06
../../dataset/ravdess/Actor_06/03-01-04-02-02-02-06.wav,03,01,04,02,02,02,06
../../dataset/ravdess/Actor_06/03-01-07-02-02-01-06.wav,03,01,07,02,02,01,06
../../dataset/ravdess/Actor_06/03-01-07-01-01-01-06.wav,03,01,07,01,01,01,06
../../dataset/ravdess/Actor_06/03-01-04-01-01-02-06.wav,03,01,04,01,01,02,06
../../dataset/ravdess/Actor_06/03-01-06-02-01-02-06.wav,03,01,06,02,01,02,06
../../dataset/ravdess/Actor_06/03-01-05-02-01-01-06.wav,03,01,05,02,01,01,06
../../dataset/ravdess/Actor_06/03-01-05-01-02-01-06.wav,03,01,05,01,02,01,06
../../dataset/ravdess/Actor_06/03-01-06-01-02-02-06.wav,03,01,06,01,02,02,06
../../dataset/ravdess/Actor_06/03-01-08-01-02-02-06.wav,03,01,08,01,02,02,06
../../dataset/ravdess/Actor_06/03-01-08-02-01-02-06.wav,03,01,08,02,01,02,06
../../dataset/ravdess/Actor_06/03-01-07-02-01-02-06.wav,03,01,07,02,01,02,06
../../dataset/ravdess/Actor_06/03-01-04-02-01-01-06.wav,03,01,04,02,01,01,06
../../dataset/ravdess/Actor_06/03-01-04-01-02-01-06.wav,03,01,04,01,02,01,06
../../dataset/ravdess/Actor_06/03-01-07-01-02-02-06.wav,03,01,07,01,02,02,06
../../dataset/ravdess/Actor_06/03-01-05-02-02-02-06.wav,03,01,05,02,02,02,06
../../dataset/ravdess/Actor_06/03-01-06-02-02-01-06.wav,03,01,06,02,02,01,06
../../dataset/ravdess/Actor_06/03-01-06-01-01-01-06.wav,03,01,06,01,01,01,06
../../dataset/ravdess/Actor_06/03-01-05-01-01-02-06.wav,03,01,05,01,01,02,06
../../dataset/ravdess/Actor_06/03-01-02-01-01-02-06.wav,03,01,02,01,01,02,06
../../dataset/ravdess/Actor_06/03-01-01-01-01-01-06.wav,03,01,01,01,01,01,06
../../dataset/ravdess/Actor_06/03-01-02-02-02-02-06.wav,03,01,02,02,02,02,06
../../dataset/ravdess/Actor_06/03-01-03-01-02-01-06.wav,03,01,03,01,02,01,06
../../dataset/ravdess/Actor_06/03-01-03-02-01-01-06.wav,03,01,03,02,01,01,06
../../dataset/ravdess/Actor_06/03-01-08-02-02-02-06.wav,03,01,08,02,02,02,06
../../dataset/ravdess/Actor_06/03-01-08-01-01-02-06.wav,03,01,08,01,01,02,06
../../dataset/ravdess/Actor_06/03-01-06-01-02-01-06.wav,03,01,06,01,02,01,06
../../dataset/ravdess/Actor_06/03-01-05-01-02-02-06.wav,03,01,05,01,02,02,06
../../dataset/ravdess/Actor_06/03-01-05-02-01-02-06.wav,03,01,05,02,01,02,06
../../dataset/ravdess/Actor_06/03-01-06-02-01-01-06.wav,03,01,06,02,01,01,06
../../dataset/ravdess/Actor_06/03-01-04-01-01-01-06.wav,03,01,04,01,01,01,06
../../dataset/ravdess/Actor_06/03-01-07-01-01-02-06.wav,03,01,07,01,01,02,06
../../dataset/ravdess/Actor_06/03-01-07-02-02-02-06.wav,03,01,07,02,02,02,06
../../dataset/ravdess/Actor_06/03-01-04-02-02-01-06.wav,03,01,04,02,02,01,06
../../dataset/ravdess/Actor_06/03-01-03-02-02-01-06.wav,03,01,03,02,02,01,06
../../dataset/ravdess/Actor_06/03-01-03-01-01-01-06.wav,03,01,03,01,01,01,06
../../dataset/ravdess/Actor_06/03-01-02-02-01-02-06.wav,03,01,02,02,01,02,06
../../dataset/ravdess/Actor_06/03-01-02-01-02-02-06.wav,03,01,02,01,02,02,06
../../dataset/ravdess/Actor_06/03-01-01-01-02-01-06.wav,03,01,01,01,02,01,06
../../dataset/ravdess/Actor_06/03-01-03-02-01-02-06.wav,03,01,03,02,01,02,06
../../dataset/ravdess/Actor_06/03-01-03-01-02-02-06.wav,03,01,03,01,02,02,06
../../dataset/ravdess/Actor_06/03-01-02-02-02-01-06.wav,03,01,02,02,02,01,06
../../dataset/ravdess/Actor_06/03-01-01-01-01-02-06.wav,03,01,01,01,01,02,06
../../dataset/ravdess/Actor_06/03-01-02-01-01-01-06.wav,03,01,02,01,01,01,06
../../dataset/ravdess/Actor_06/03-01-08-02-01-01-06.wav,03,01,08,02,01,01,06
../../dataset/ravdess/Actor_06/03-01-08-01-02-01-06.wav,03,01,08,01,02,01,06
../../dataset/ravdess/Actor_06/03-01-05-01-01-01-06.wav,03,01,05,01,01,01,06
../../dataset/ravdess/Actor_06/03-01-06-01-01-02-06.wav,03,01,06,01,01,02,06
../../dataset/ravdess/Actor_06/03-01-06-02-02-02-06.wav,03,01,06,02,02,02,06
../../dataset/ravdess/Actor_06/03-01-05-02-02-01-06.wav,03,01,05,02,02,01,06
../../dataset/ravdess/Actor_06/03-01-07-01-02-01-06.wav,03,01,07,01,02,01,06
../../dataset/ravdess/Actor_06/03-01-04-01-02-02-06.wav,03,01,04,01,02,02,06
../../dataset/ravdess/Actor_06/03-01-04-02-01-02-06.wav,03,01,04,02,01,02,06
../../dataset/ravdess/Actor_06/03-01-07-02-01-01-06.wav,03,01,07,02,01,01,06
../../dataset/ravdess/Actor_01/03-01-08-02-02-01-01.wav,03,01,08,02,02,01,01
../../dataset/ravdess/Actor_01/03-01-08-01-01-01-01.wav,03,01,08,01,01,01,01
../../dataset/ravdess/Actor_01/03-01-05-01-02-01-01.wav,03,01,05,01,02,01,01
../../dataset/ravdess/Actor_01/03-01-06-01-02-02-01.wav,03,01,06,01,02,02,01
../../dataset/ravdess/Actor_01/03-01-06-02-01-02-01.wav,03,01,06,02,01,02,01
../../dataset/ravdess/Actor_01/03-01-05-02-01-01-01.wav,03,01,05,02,01,01,01
../../dataset/ravdess/Actor_01/03-01-07-01-01-01-01.wav,03,01,07,01,01,01,01
../../dataset/ravdess/Actor_01/03-01-04-01-01-02-01.wav,03,01,04,01,01,02,01
../../dataset/ravdess/Actor_01/03-01-04-02-02-02-01.wav,03,01,04,02,02,02,01
../../dataset/ravdess/Actor_01/03-01-07-02-02-01-01.wav,03,01,07,02,02,01,01
../../dataset/ravdess/Actor_01/03-01-03-02-02-02-01.wav,03,01,03,02,02,02,01
../../dataset/ravdess/Actor_01/03-01-03-01-01-02-01.wav,03,01,03,01,01,02,01
../../dataset/ravdess/Actor_01/03-01-02-02-01-01-01.wav,03,01,02,02,01,01,01
../../dataset/ravdess/Actor_01/03-01-01-01-02-02-01.wav,03,01,01,01,02,02,01
../../dataset/ravdess/Actor_01/03-01-02-01-02-01-01.wav,03,01,02,01,02,01,01
../../dataset/ravdess/Actor_01/03-01-03-02-01-01-01.wav,03,01,03,02,01,01,01
../../dataset/ravdess/Actor_01/03-01-03-01-02-01-01.wav,03,01,03,01,02,01,01
../../dataset/ravdess/Actor_01/03-01-02-02-02-02-01.wav,03,01,02,02,02,02,01
../../dataset/ravdess/Actor_01/03-01-02-01-01-02-01.wav,03,01,02,01,01,02,01
../../dataset/ravdess/Actor_01/03-01-01-01-01-01-01.wav,03,01,01,01,01,01,01
../../dataset/ravdess/Actor_01/03-01-08-02-01-02-01.wav,03,01,08,02,01,02,01
../../dataset/ravdess/Actor_01/03-01-08-01-02-02-01.wav,03,01,08,01,02,02,01
../../dataset/ravdess/Actor_01/03-01-06-01-01-01-01.wav,03,01,06,01,01,01,01
../../dataset/ravdess/Actor_01/03-01-05-01-01-02-01.wav,03,01,05,01,01,02,01
../../dataset/ravdess/Actor_01/03-01-05-02-02-02-01.wav,03,01,05,02,02,02,01
../../dataset/ravdess/Actor_01/03-01-06-02-02-01-01.wav,03,01,06,02,02,01,01
../../dataset/ravdess/Actor_01/03-01-04-01-02-01-01.wav,03,01,04,01,02,01,01
../../dataset/ravdess/Actor_01/03-01-07-01-02-02-01.wav,03,01,07,01,02,02,01
../../dataset/ravdess/Actor_01/03-01-07-02-01-02-01.wav,03,01,07,02,01,02,01
../../dataset/ravdess/Actor_01/03-01-04-02-01-01-01.wav,03,01,04,02,01,01,01
../../dataset/ravdess/Actor_01/03-01-02-01-02-02-01.wav,03,01,02,01,02,02,01
../../dataset/ravdess/Actor_01/03-01-01-01-02-01-01.wav,03,01,01,01,02,01,01
../../dataset/ravdess/Actor_01/03-01-02-02-01-02-01.wav,03,01,02,02,01,02,01
../../dataset/ravdess/Actor_01/03-01-03-01-01-01-01.wav,03,01,03,01,01,01,01
../../dataset/ravdess/Actor_01/03-01-03-02-02-01-01.wav,03,01,03,02,02,01,01
../../dataset/ravdess/Actor_01/03-01-08-01-01-02-01.wav,03,01,08,01,01,02,01
../../dataset/ravdess/Actor_01/03-01-08-02-02-02-01.wav,03,01,08,02,02,02,01
../../dataset/ravdess/Actor_01/03-01-07-02-02-02-01.wav,03,01,07,02,02,02,01
../../dataset/ravdess/Actor_01/03-01-04-02-02-01-01.wav,03,01,04,02,02,01,01
../../dataset/ravdess/Actor_01/03-01-04-01-01-01-01.wav,03,01,04,01,01,01,01
../../dataset/ravdess/Actor_01/03-01-07-01-01-02-01.wav,03,01,07,01,01,02,01
../../dataset/ravdess/Actor_01/03-01-05-02-01-02-01.wav,03,01,05,02,01,02,01
../../dataset/ravdess/Actor_01/03-01-06-02-01-01-01.wav,03,01,06,02,01,01,01
../../dataset/ravdess/Actor_01/03-01-06-01-02-01-01.wav,03,01,06,01,02,01,01
../../dataset/ravdess/Actor_01/03-01-05-01-02-02-01.wav,03,01,05,01,02,02,01
../../dataset/ravdess/Actor_01/03-01-08-01-02-01-01.wav,03,01,08,01,02,01,01
../../dataset/ravdess/Actor_01/03-01-08-02-01-01-01.wav,03,01,08,02,01,01,01
../../dataset/ravdess/Actor_01/03-01-04-02-01-02-01.wav,03,01,04,02,01,02,01
../../dataset/ravdess/Actor_01/03-01-07-02-01-01-01.wav,03,01,07,02,01,01,01
../../dataset/ravdess/Actor_01/03-01-07-01-02-01-01.wav,03,01,07,01,02,01,01
../../dataset/ravdess/Actor_01/03-01-04-01-02-02-01.wav,03,01,04,01,02,02,01
../../dataset/ravdess/Actor_01/03-01-06-02-02-02-01.wav,03,01,06,02,02,02,01
../../dataset/ravdess/Actor_01/03-01-05-02-02-01-01.wav,03,01,05,02,02,01,01
../../dataset/ravdess/Actor_01/03-01-05-01-01-01-01.wav,03,01,05,01,01,01,01
../../dataset/ravdess/Actor_01/03-01-06-01-01-02-01.wav,03,01,06,01,01,02,01
../../dataset/ravdess/Actor_01/03-01-01-01-01-02-01.wav,03,01,01,01,01,02,01
../../dataset/ravdess/Actor_01/03-01-02-01-01-01-01.wav,03,01,02,01,01,01,01
../../dataset/ravdess/Actor_01/03-01-02-02-02-01-01.wav,03,01,02,02,02,01,01
../../dataset/ravdess/Actor_01/03-01-03-01-02-02-01.wav,03,01,03,01,02,02,01
../../dataset/ravdess/Actor_01/03-01-03-02-01-02-01.wav,03,01,03,02,01,02,01
../../dataset/ravdess/Actor_08/03-01-08-01-02-01-08.wav,03,01,08,01,02,01,08
../../dataset/ravdess/Actor_08/03-01-08-02-01-01-08.wav,03,01,08,02,01,01,08
../../dataset/ravdess/Actor_08/03-01-07-02-01-01-08.wav,03,01,07,02,01,01,08
../../dataset/ravdess/Actor_08/03-01-04-02-01-02-08.wav,03,01,04,02,01,02,08
../../dataset/ravdess/Actor_08/03-01-04-01-02-02-08.wav,03,01,04,01,02,02,08
../../dataset/ravdess/Actor_08/03-01-07-01-02-01-08.wav,03,01,07,01,02,01,08
../../dataset/ravdess/Actor_08/03-01-05-02-02-01-08.wav,03,01,05,02,02,01,08
../../dataset/ravdess/Actor_08/03-01-06-02-02-02-08.wav,03,01,06,02,02,02,08
../../dataset/ravdess/Actor_08/03-01-06-01-01-02-08.wav,03,01,06,01,01,02,08
../../dataset/ravdess/Actor_08/03-01-05-01-01-01-08.wav,03,01,05,01,01,01,08
../../dataset/ravdess/Actor_08/03-01-02-01-01-01-08.wav,03,01,02,01,01,01,08
../../dataset/ravdess/Actor_08/03-01-01-01-01-02-08.wav,03,01,01,01,01,02,08
../../dataset/ravdess/Actor_08/03-01-02-02-02-01-08.wav,03,01,02,02,02,01,08
../../dataset/ravdess/Actor_08/03-01-03-01-02-02-08.wav,03,01,03,01,02,02,08
../../dataset/ravdess/Actor_08/03-01-03-02-01-02-08.wav,03,01,03,02,01,02,08
../../dataset/ravdess/Actor_08/03-01-01-01-02-01-08.wav,03,01,01,01,02,01,08
../../dataset/ravdess/Actor_08/03-01-02-01-02-02-08.wav,03,01,02,01,02,02,08
../../dataset/ravdess/Actor_08/03-01-02-02-01-02-08.wav,03,01,02,02,01,02,08
../../dataset/ravdess/Actor_08/03-01-03-01-01-01-08.wav,03,01,03,01,01,01,08
../../dataset/ravdess/Actor_08/03-01-03-02-02-01-08.wav,03,01,03,02,02,01,08
../../dataset/ravdess/Actor_08/03-01-08-01-01-02-08.wav,03,01,08,01,01,02,08
../../dataset/ravdess/Actor_08/03-01-08-02-02-02-08.wav,03,01,08,02,02,02,08
../../dataset/ravdess/Actor_08/03-01-04-02-02-01-08.wav,03,01,04,02,02,01,08
../../dataset/ravdess/Actor_08/03-01-07-02-02-02-08.wav,03,01,07,02,02,02,08
../../dataset/ravdess/Actor_08/03-01-07-01-01-02-08.wav,03,01,07,01,01,02,08
../../dataset/ravdess/Actor_08/03-01-04-01-01-01-08.wav,03,01,04,01,01,01,08
../../dataset/ravdess/Actor_08/03-01-06-02-01-01-08.wav,03,01,06,02,01,01,08
../../dataset/ravdess/Actor_08/03-01-05-02-01-02-08.wav,03,01,05,02,01,02,08
../../dataset/ravdess/Actor_08/03-01-05-01-02-02-08.wav,03,01,05,01,02,02,08
../../dataset/ravdess/Actor_08/03-01-06-01-02-01-08.wav,03,01,06,01,02,01,08
../../dataset/ravdess/Actor_08/03-01-03-02-01-01-08.wav,03,01,03,02,01,01,08
../../dataset/ravdess/Actor_08/03-01-03-01-02-01-08.wav,03,01,03,01,02,01,08
../../dataset/ravdess/Actor_08/03-01-02-02-02-02-08.wav,03,01,02,02,02,02,08
../../dataset/ravdess/Actor_08/03-01-01-01-01-01-08.wav,03,01,01,01,01,01,08
../../dataset/ravdess/Actor_08/03-01-02-01-01-02-08.wav,03,01,02,01,01,02,08
../../dataset/ravdess/Actor_08/03-01-08-02-01-02-08.wav,03,01,08,02,01,02,08
../../dataset/ravdess/Actor_08/03-01-08-01-02-02-08.wav,03,01,08,01,02,02,08
../../dataset/ravdess/Actor_08/03-01-05-01-01-02-08.wav,03,01,05,01,01,02,08
../../dataset/ravdess/Actor_08/03-01-06-01-01-01-08.wav,03,01,06,01,01,01,08
../../dataset/ravdess/Actor_08/03-01-06-02-02-01-08.wav,03,01,06,02,02,01,08
../../dataset/ravdess/Actor_08/03-01-05-02-02-02-08.wav,03,01,05,02,02,02,08
../../dataset/ravdess/Actor_08/03-01-07-01-02-02-08.wav,03,01,07,01,02,02,08
../../dataset/ravdess/Actor_08/03-01-04-01-02-01-08.wav,03,01,04,01,02,01,08
../../dataset/ravdess/Actor_08/03-01-04-02-01-01-08.wav,03,01,04,02,01,01,08
../../dataset/ravdess/Actor_08/03-01-07-02-01-02-08.wav,03,01,07,02,01,02,08
../../dataset/ravdess/Actor_08/03-01-08-02-02-01-08.wav,03,01,08,02,02,01,08
../../dataset/ravdess/Actor_08/03-01-08-01-01-01-08.wav,03,01,08,01,01,01,08
../../dataset/ravdess/Actor_08/03-01-06-01-02-02-08.wav,03,01,06,01,02,02,08
../../dataset/ravdess/Actor_08/03-01-05-01-02-01-08.wav,03,01,05,01,02,01,08
../../dataset/ravdess/Actor_08/03-01-05-02-01-01-08.wav,03,01,05,02,01,01,08
../../dataset/ravdess/Actor_08/03-01-06-02-01-02-08.wav,03,01,06,02,01,02,08
../../dataset/ravdess/Actor_08/03-01-04-01-01-02-08.wav,03,01,04,01,01,02,08
../../dataset/ravdess/Actor_08/03-01-07-01-01-01-08.wav,03,01,07,01,01,01,08
../../dataset/ravdess/Actor_08/03-01-07-02-02-01-08.wav,03,01,07,02,02,01,08
../../dataset/ravdess/Actor_08/03-01-04-02-02-02-08.wav,03,01,04,02,02,02,08
../../dataset/ravdess/Actor_08/03-01-03-02-02-02-08.wav,03,01,03,02,02,02,08
../../dataset/ravdess/Actor_08/03-01-03-01-01-02-08.wav,03,01,03,01,01,02,08
../../dataset/ravdess/Actor_08/03-01-02-02-01-01-08.wav,03,01,02,02,01,01,08
../../dataset/ravdess/Actor_08/03-01-02-01-02-01-08.wav,03,01,02,01,02,01,08
../../dataset/ravdess/Actor_08/03-01-01-01-02-02-08.wav,03,01,01,01,02,02,08
